  31 , eos_01_modis_31.flt
Number of data points:
333
Wavenumber (cm-1)   Filter response
      899.250000       0.847166
      899.500000       0.849491
      899.750000       0.852051
      900.000000       0.854966
      900.250000       0.858279
      900.500000       0.861952
      900.750000       0.865920
      901.000000       0.870129
      901.250000       0.874518
      901.500000       0.879016
      901.750000       0.883546
      902.000000       0.888044
      902.250000       0.892485
      902.500000       0.896871
      902.750000       0.901228
      903.000000       0.905564
      903.250000       0.909904
      903.500000       0.914279
      903.750000       0.918712
      904.000000       0.923243
      904.250000       0.927965
      904.500000       0.932955
      904.750000       0.938207
      905.000000       0.943587
      905.250000       0.948960
      905.500000       0.954182
      905.750000       0.959087
      906.000000       0.963512
      906.250000       0.967354
      906.500000       0.970572
      906.750000       0.973192
      907.000000       0.975327
      907.250000       0.977099
      907.500000       0.978652
      907.750000       0.980127
      908.000000       0.981665
      908.250000       0.983400
      908.500000       0.985425
      908.750000       0.987746
      909.000000       0.990231
      909.250000       0.992733
      909.500000       0.995089
      909.750000       0.997140
      910.000000       0.998732
      910.250000       0.999716
      910.500000       1.000000
      910.750000       0.999608
      911.000000       0.998659
      911.250000       0.997272
      911.500000       0.995560
      911.750000       0.993648
      912.000000       0.991667
      912.250000       0.989724
      912.500000       0.987814
      912.750000       0.985891
      913.000000       0.983869
      913.250000       0.981810
      913.500000       0.979771
      913.750000       0.977800
      914.000000       0.975968
      914.250000       0.974349
      914.500000       0.973010
      914.750000       0.971982
      915.000000       0.971293
      915.250000       0.970855
      915.500000       0.970549
      915.750000       0.970260
      916.000000       0.969845
      916.250000       0.969157
      916.500000       0.968063
      916.750000       0.966487
      917.000000       0.964434
      917.250000       0.961996
      917.500000       0.959261
      917.750000       0.956340
      918.000000       0.953349
      918.250000       0.950395
      918.500000       0.947592
      918.750000       0.945087
      919.000000       0.942934
      919.250000       0.941093
      919.500000       0.939387
      919.750000       0.937625
      920.000000       0.935626
      920.250000       0.933163
      920.500000       0.930006
      920.750000       0.925999
      921.000000       0.921096
      921.250000       0.915360
      921.500000       0.908885
      921.750000       0.901745
      922.000000       0.894045
      922.250000       0.885902
      922.500000       0.877423
      922.750000       0.868715
      923.000000       0.859849
      923.250000       0.850842
      923.500000       0.841614
      923.750000       0.832117
      924.000000       0.822303
      924.250000       0.812103
      924.500000       0.801467
      924.750000       0.790346
      925.000000       0.778685
      925.250000       0.766460
      925.500000       0.753676
      925.750000       0.740375
      926.000000       0.726640
      926.250000       0.712537
      926.500000       0.698148
      926.750000       0.683570
      927.000000       0.668893
      927.250000       0.654111
      927.500000       0.639214
      927.750000       0.624155
      928.000000       0.608952
      928.250000       0.593639
      928.500000       0.578217
      928.750000       0.562716
      929.000000       0.547171
      929.250000       0.531577
      929.500000       0.515867
      929.750000       0.499994
      930.000000       0.483973
      930.250000       0.467897
      930.500000       0.451850
      930.750000       0.435913
      931.000000       0.420188
      931.250000       0.404778
      931.500000       0.389708
      931.750000       0.374947
      932.000000       0.360407
      932.250000       0.346083
      932.500000       0.332014
      932.750000       0.318221
      933.000000       0.304731
      933.250000       0.291583
      933.500000       0.278816
      933.750000       0.266459
      934.000000       0.254520
      934.250000       0.242981
      934.500000       0.231824
      934.750000       0.221023
      935.000000       0.210549
      935.250000       0.200372
      935.500000       0.190464
      935.750000       0.180793
      936.000000       0.171328
      936.250000       0.162057
      936.500000       0.153005
      936.750000       0.144205
      937.000000       0.135696
      937.250000       0.127518
      937.500000       0.119704
      937.750000       0.112285
      938.000000       0.105293
      938.250000       0.098740
      938.500000       0.092624
      938.750000       0.086910
      939.000000       0.081556
      939.250000       0.076527
      939.500000       0.071787
      939.750000       0.067294
      940.000000       0.063009
      940.250000       0.058922
      940.500000       0.055045
      940.750000       0.051413
      941.000000       0.048031
      941.250000       0.044877
      941.500000       0.041937
      941.750000       0.039193
      942.000000       0.036621
      942.250000       0.034200
      942.500000       0.031949
      942.750000       0.029880
      943.000000       0.028015
      943.250000       0.026336
      943.500000       0.024806
      943.750000       0.023402
      944.000000       0.022089
      944.250000       0.020832
      944.500000       0.019593
      944.750000       0.018378
      945.000000       0.017197
      945.250000       0.016077
      945.500000       0.015018
      945.750000       0.014011
      946.000000       0.013055
      946.250000       0.012146
      946.500000       0.011894
      946.750000       0.011730
      947.000000       0.010877
      947.250000       0.013065
      947.500000       0.012173
      947.750000       0.011276
      948.000000       0.010404
      948.250000       0.000000
      948.500000       0.000000
      948.750000       0.000000
      949.000000       0.000000
